FacilityName,CSV_Latitude,CSV_Longitude,Latitude,Longitude,Business_Status,Is_Accurate
Tawiakwa CHPS,5.61691,-0.56952,5.718590799999999,-0.6787236000000001,OPERATIONAL,false
PPAG Youth Friendly,5.13586,-1.27695,5.1357222,-1.2769428,OPERATIONAL,true
Police Clinic,5.12181,-1.27063,5.1217577,-1.27089,OPERATIONAL,true
Central Regional Hospital,5.1332,-1.26603,5.1341272,-1.2662415,NO DATA,true
Baiden Ghartey Memorial Hospital,5.12535,-1.27525,5.1251739,-1.2752355,OPERATIONAL,true
St. John's Clinic/Maternity Home,5.18089,-1.28102,5.1307801,-1.2787373,OPERATIONAL,false
Anaisiwa Memorial Clinic,5.11036,-1.25054,5.110399999999999,-1.2505,OPERATIONAL,true
Bishop Ackon Memorial Christian Eye Centre,5.1165,-1.27067,5.116556,-1.2705695,OPERATIONAL,true
Abura Clinic,5.13131,-1.33529,5.1311922,-1.27272,OPERATIONAL,false
Adisadel Urban Health Centre,5.11936,-1.26784,5.1192212,-1.2678911,OPERATIONAL,true
U.C.C Hospital,5.10537,-1.28298,5.1050576,-1.282961,OPERATIONAL,true
Regional Health Directorate,5.10162,-1.2709,5.1017111,-1.2708618,OPERATIONAL,true
Cape Coast Metropolitan Hospital,5.10247,-1.25902,5.1020642,-1.25968,OPERATIONAL,true
Cape Coast Nurses & Midwife Training School,5.10248,-1.25688,5.1027306,-1.2567849,OPERATIONAL,true
Efutu Rural Clinic,5.21052,-1.32217,5.2105,-1.3222,OPERATIONAL,true
Ekon CHPS,5.12117,-1.2709,5.1220919,-1.2251563,OPERATIONAL,false
Tantri Clinic,5.1128,-1.24091,5.1314481,-1.271588,OPERATIONAL,false
The Saint Maternity Home,5.11088,-1.23425,5.1307801,-1.2787373,OPERATIONAL,false
Ewim Urban Health Centre,5.11533,-1.24487,5.114383999999999,-1.24408,OPERATIONAL,true
Cape Coast RCH,5.10833,-1.24717,5.108462299999999,-1.2473706,OPERATIONAL,true
Cape Coast Metropolitan Health Directorate,5.10833,-1.24714,5.1083921,-1.2470636,OPERATIONAL,true
Aged Clinic,5.0633,-1.15526,5.132651399999999,-1.2661865,OPERATIONAL,false
Micro Clinic,5.06807,-1.14468,5.1020642,-1.25968,OPERATIONAL,false
Brimsu CHPS,5.11075,-1.18226,5.1947706,-1.2921302,OPERATIONAL,false
Brofoyedu CHPS,5.06669,-1.14021,5.173168200000001,-1.2987349,NO DATA,false
Nkanfoa CHPS,5.08409,-1.14648,5.1436145,-1.2444263,OPERATIONAL,false
Winneba RCH,5.33849,-0.62412,5.3745562,-0.6413711,OPERATIONAL,false
Otoo Memorial Hospital,5.35441,-0.62205,5.354425399999999,-0.6320370000000001,OPERATIONAL,false
Baptist Hospital,5.35441,-0.62205,10.5197972,-0.3659337,OPERATIONAL,false
Klimovic Memorial Hospital,5.36621,-0.63719,5.3660275,-0.6373748,OPERATIONAL,true
Winneba Government Hospital,5.34374,-0.6229,5.3433302,-0.623065,OPERATIONAL,true
Bethel Maternity Home,5.34224,-0.62985,5.3425074,-0.6296676999999999,OPERATIONAL,true
Efutu District Health Directorate,5.33815,-0.62484,5.3962049,-0.5950339,OPERATIONAL,false
Winneba Community Health Nurses Training School,5.37109,-0.64254,5.371055,-0.6428134999999999,OPERATIONAL,true
Ansaful Health Centre,5.37109,-0.64254,5.3385999,-0.6266999999999999,OPERATIONAL,false
Winniba Health Centre,5.20189,-0.3727,5.338563199999999,-0.6240112000000001,OPERATIONAL,false
Winniba Municipal Health Directorate,5.20174,-0.37295,5.3962049,-0.5950339,OPERATIONAL,false
University Clinic,5.22095,-0.37478,5.3693249,-0.6299808,OPERATIONAL,false
Gyangyanadze CHPS,5.23474,-0.34361,N/A,N/A,NO DATA,false
Buduatta Health Centre,5.49698,-0.57723,5.4970001,-0.5771997999999999,OPERATIONAL,true
Nadom Maternity Home,5.46673,-0.41123,N/A,N/A,NO DATA,false
Nyanyano Clinic,5.47036,-0.41798,5.470134100000001,-0.4179399,OPERATIONAL,true
Obuasi Clinic,5.50399,-0.7547,6.205883099999999,-1.6703122,OPERATIONAL,false
Buduburam Clinic,5.523917,-0.475167,5.523058,-0.4782499,OPERATIONAL,true
Ojobi Community Clinic,5.48019,-0.53142,5.480439,-0.5314609,OPERATIONAL,true
Andrew Browning Clinic,5.43145,-0.47701,5.431500000000001,-0.477,OPERATIONAL,true
Fetteh CHPS,5.42147,-0.46725,5.421344899999999,-0.4677094999999999,OPERATIONAL,true
Okyerko Clinic,5.41768,-0.6032,5.4177,-0.6032000000000001,OPERATIONAL,true
Wansima Memorial CHPS,5.31811,-0.68595,N/A,N/A,NO DATA,false
Potsin Clinic,5.45544,-0.59253,5.4542255,-0.5932617,OPERATIONAL,true
St. Gregory Catholic Clinic,5.52401,-0.47508,5.523058,-0.4782499,OPERATIONAL,true
Margo Maternity Home,5.52401,-0.47508,5.646353599999999,-0.4931381,OPERATIONAL,false
Abasa CHPS,5.52401,-0.47508,5.4681362,-0.6749973,OPERATIONAL,false
Dasum CHPS,5.52401,-0.47508,5.4592322,-0.5972504,OPERATIONAL,false
Ekwemkrom CHPS,5.52401,-0.47508,5.456495299999999,-0.6204164999999999,NO DATA,false
Godfry Memorial Clinic,5.33737,-0.76385,N/A,N/A,NO DATA,false
Apam RCH,5.28368,-0.73665,5.2941315,-0.7390245,NO DATA,false
Apam District Health Directorate,5.31479,-0.74645,5.3147372,-0.7464936999999999,OPERATIONAL,true
Ngyiresi CHPS,5.35125,-0.84368,N/A,N/A,NO DATA,false
Oguaa Health Centre,5.42001,-0.81471,5.42,-0.8147000000000001,OPERATIONAL,true
Noguchi Clinic,5.35998,-0.70778,N/A,N/A,NO DATA,false
Apam Catholic Hospital,5.28142,-0.73909,5.281642199999999,-0.738049,OPERATIONAL,true
Mankoadze Clinic,5.31811,-0.68595,5.4349888,-0.7873224999999999,OPERATIONAL,false
Dago Health Centre,5.31811,-0.68595,5.2420034,-0.7970252,OPERATIONAL,false
Osedze Health Centre,5.31811,-0.68595,5.4457783,-0.7902983000000001,OPERATIONAL,false
Assin CPHS,5.31811,-0.68595,5.339434499999999,-0.8014196,OPERATIONAL,false
Brofo CHPS,5.31811,-0.68595,5.3153536,-0.7468151,OPERATIONAL,false
Eshiem CHPS,5.31811,-0.68595,5.4981665,-0.8476655999999999,OPERATIONAL,false
Fomena CHPS,5.31811,-0.68595,5.5025206,-0.8052248,NO DATA,false
Sampa CHPS,5.31811,-0.68595,5.3783875,-0.8582968999999999,OPERATIONAL,false
Tarkwa CHPS,5.31811,-0.68595,N/A,N/A,NO DATA,false
Abrem Agona Health Centre,5.18951,-1.43017,5.1895,-1.4302,OPERATIONAL,true
Atonkwa CHPS,5.11335,-1.32509,5.1207004,-1.4628042,NO DATA,false
Ankaful Psychiatric Hospital,5.15531,-1.32331,5.154446,-1.3224906,OPERATIONAL,true
Ankaful Leprosy/General Hospital,5.1506,-1.31776,5.1507597,-1.3178699,OPERATIONAL,true
Paa Wartemberg Memorial Maternity Home,5.08477,-1.34962,5.1207004,-1.4628042,NO DATA,false
Komenda-Edina-Eguafo-Abirem District Health Directorate,5.09981,-1.34193,5.1207004,-1.4628042,NO DATA,false
Ankaful Nurses Training College,5.10162,-1.2709,5.1527123,-1.3269577,OPERATIONAL,false
Nyame Te Ase Maternity Home,5.05144,-1.49758,5.0555557,-1.4942426,NO DATA,false
Aburansa CHPS,5.0785,-1.54259,5.1207004,-1.4628042,NO DATA,false
Elmina Urban Health Centre,5.09873,-1.3483,5.098592,-1.3483518,OPERATIONAL,true
Kissi Health Centre,5.08749,-1.50592,5.0874073,-1.5060282,OPERATIONAL,true
Ankaful RCH,5.15115,-1.31842,5.1207004,-1.4628042,NO DATA,false
Benyadze CHPS,5.1171,-1.44572,5.1207004,-1.4628042,NO DATA,false
Antseamboa CHPS,5.15486,-1.57947,5.1207004,-1.4628042,NO DATA,false
Komenda Health Centre,5.05282,-1.49313,5.0555142,-1.4942373,OPERATIONAL,true
Good Sheperd Maternity Home,5.05282,-1.49313,5.1207004,-1.4628042,NO DATA,false
Bando Han-Medical Centre,5.05282,-1.49313,5.0555557,-1.4942426,NO DATA,true
Abeyee CHPS,5.05282,-1.49313,5.1207004,-1.4628042,NO DATA,false
Berase CHPS,5.05282,-1.49313,5.1207004,-1.4628042,NO DATA,false
S.A.P CHPS,5.05282,-1.49313,5.1207004,-1.4628042,NO DATA,false
Amankwah RCH,7.05265,-0.08252,7.0526268,-0.08285519999999999,OPERATIONAL,true
Samanhyia CHPS,6.99057,-0.16728,6.9980625,-0.1677969,OPERATIONAL,false
Memchemfre CHPS,6.933,-0.02507,N/A,N/A,NO DATA,false
Donkorkrom Presby Hospital,7.04888,-0.07725,7.0487727,-0.0771,OPERATIONAL,true
Ekye Health Centre,6.75602,-0.50408,6.871579,-1.3882842,OPERATIONAL,false
Kwasi Fante Health Centre,7.03088,-0.48919,7.030732100000001,-0.4891707,OPERATIONAL,true
Maame Krobo CHPS,6.95264,-0.43709,7.946527,-1.023194,OPERATIONAL,false
Tease Health Centre,6.93586,-0.25254,6.9359005,-0.2519257,OPERATIONAL,true
Fofori Community Clinic,6.83016,-0.15398,6.6770972,-0.7448249,OPERATIONAL,false
Abiriw Clinic,5.979867,-0.089267,5.979932799999999,-0.0893934,OPERATIONAL,true
Kwamoso RCH,5.96086,-0.14825,5.9581272,-0.1459883,NO DATA,true
The Voice Maternity Clinic,6.02668,-0.19738,6.026876,-0.1972081,OPERATIONAL,true
Adawso Health Centre,5.94825,-0.21067,5.948438299999999,-0.2106434,OPERATIONAL,true
Nyarkoa Memorial Maternity Home,6.0887,-0.26166,7.7196875,-2.5135625,OPERATIONAL,false
Semehyia Maternity Home,5.9492,-0.21217,5.6066898,-0.2722154,OPERATIONAL,false
Tadankro CHPS,5.91265,-0.19193,5.9035915,-0.1943022,OPERATIONAL,false
Adukrom Health Centre,6.00807,-0.08046,6.0081662,-0.08076169999999999,OPERATIONAL,true
Akropong Health Centre,5.98148,-0.0779,5.981499899999999,-0.0779,OPERATIONAL,true
Aseseso RCH,6.01045,-0.05167,N/A,N/A,NO DATA,false
Obosomase RCH,5.87404,-0.15763,5.8739459,-0.1576941,OPERATIONAL,true
Larteh Health Centre,5.93509,-0.07314,5.9353186,-0.07305629999999999,OPERATIONAL,true
Private Maternity Home,5.90735,-0.14371,N/A,N/A,NO DATA,false
School Of Death Mampong,5.90144,-0.14481,5.9015304,-0.1448458,OPERATIONAL,true
Reprocare RCH,5.91915,-0.13412,5.919203,-0.1340411,OPERATIONAL,true
Tetteh Quarshie Memorial Hospital,5.92163,-0.13319,5.9218513,-0.1328126,OPERATIONAL,true
Plant Medicine (CSRPM),5.91795,-0.1343,5.9180893,-0.1341042,OPERATIONAL,true
Mangoase RCH,5.95274,-0.2851,5.9527047,-0.2850256,OPERATIONAL,true
Mangoase Health Centre,5.9524,-0.28489,5.943219399999999,-0.2968195,OPERATIONAL,false
Twum Guaso CHPS,6.04426,-0.16591,6.044498099999999,-0.1659545,OPERATIONAL,true
Amanfro RCH,6.10868,-0.10677,6.108630300000001,-0.1067087,OPERATIONAL,true
Nanabanyin CHPS,6.06602,-0.19906,N/A,N/A,NO DATA,false
Okrakwadwo Health Centre,6.10866,-0.10573,6.108958599999999,-0.1057082,OPERATIONAL,true
Kitase RCH,5.81401,-0.18636,5.813928199999999,-0.1864578,OPERATIONAL,true
Brekuso RCH,5.78214,-0.2253,5.759864900000001,-0.2253516,NO DATA,false
Kom Clinic,5.88058,-0.17076,5.8564976,-0.1702619,OPERATIONAL,false
Adoagire Hospital,5.82287,-0.36002,N/A,N/A,NO DATA,false
Newlife Hospital,5.81964,-0.35514,5.8196679,-0.3552318,OPERATIONAL,true
Adoagire Zongo RCH,5.81797,-0.2557,5.8175779,-0.2554122,OPERATIONAL,true
Obothebire CHPS,5.85856,-0.2819,5.9159652,-0.1391271,OPERATIONAL,false
Djankrom RCH,5.81793,-0.3474,5.8179004,-0.347438,OPERATIONAL,true
Emelia Maternity Home,5.80974,-0.34121,N/A,N/A,NO DATA,false
Complex Hospital,5.80684,-0.34604,N/A,N/A,NO DATA,false
Nsawam Hospital,5.81045,-0.33749,5.8107117,-0.3372342,OPERATIONAL,true
Nsawam RCH,5.80655,-0.352,5.8775438,-0.2432307,NO DATA,false
Nsawam Dobre Blue Sky Clinic,5.7851,-0.337083,5.7849314,-0.3367092,OPERATIONAL,true
Banner Hill Clinic,5.80195,-0.34632,N/A,N/A,NO DATA,false
Pakro Health Centre,5.905683,-0.319083,5.906934400000001,-0.313363,OPERATIONAL,false
Notre Dame Clinic,5.818083,-0.359267,5.818926800000001,-0.3579169,OPERATIONAL,true
Pokrom RCH,5.82584,-0.22662,5.825782600000001,-0.2265642,OPERATIONAL,true
Kodikofe CHPS,6.471933,0.07365,7.2754711,0.4771893999999999,OPERATIONAL,false
Adjena Health Centre,6.278274,0.07236,6.2893,0.054,OPERATIONAL,false
Gyakiti RCH,6.278274,0.07236,N/A,N/A,NO DATA,false
Naabs Memorial Clinic,6.336983,0.169583,6.3369696,0.1699614,OPERATIONAL,true
VRA Hospital,6.25618,0.07077,6.263914,0.05755599999999999,OPERATIONAL,false
Akwamufie Health Centre,6.278133,0.08095,6.2779611,0.08142569999999999,OPERATIONAL,true
Frankadua RCH,6.339817,0.172583,6.6635339,0.5257822,OPERATIONAL,false
Apeguso RCH,6.278267,0.08065,6.317076699999999,0.1605858,OPERATIONAL,false
Asikuma Midwife Clinic,6.490983,0.1569,5.5806808,-0.9963075,OPERATIONAL,false
Atimpoku RCH,6.23565,0.091467,6.2036561,0.0817904,OPERATIONAL,false
Senchi Fery RCH,6.210017,0.082183,6.210487,0.0819491,OPERATIONAL,true
New Senchi RCH,6.2098,0.084483,6.219525399999999,0.08914659999999999,OPERATIONAL,false
South Senchi RCH,6.19835,0.08407,6.2007587,0.0851055,OPERATIONAL,true
Hedwigs Maternity Home,6.210117,0.081583,5.792883600000001,-0.4887833999999999,OPERATIONAL,false
Boso Health Centre,6.50077,0.13783,5.657865999999999,-0.3207541,OPERATIONAL,false
Salvation Army Clinic,6.4913,0.156833,5.9943725,-0.9260359999999999,OPERATIONAL,false
Abomosu Health Centre,6.30049,-0.73393,6.3001288,-0.7340314,OPERATIONAL,true
Asunafo Adom Wo Wim Clinic,6.33553,-0.70416,6.335613899999999,-0.7041227,OPERATIONAL,true
Anyinam Health Centre,6.27449,-0.54686,6.3743466,-0.5472032,OPERATIONAL,false
Aggies Maternity Home,6.38227,-0.55049,N/A,N/A,NO DATA,false
St. Thomas Clinic,6.38339,-0.55073,6.3834121,-0.5507418,OPERATIONAL,true
Enyiresi Hospital,6.43727,-0.58676,6.436936,-0.5868244,OPERATIONAL,true
Sekyere St. Monica Clinic,6.44415,-0.61629,6.444199999999999,-0.6163,OPERATIONAL,true
Kadewaso RCH,6.43351,-0.82598,6.4330848,-0.8259595,OPERATIONAL,true
Akrofufu RCH,6.3516,-0.62017,6.3514793,-0.6275231,NO DATA,false
Awenare RCH,6.27186,-0.62153,6.313465099999999,-0.5797118,NO DATA,false
Kwabeng RCH,6.32167,-0.59297,6.318057899999999,-0.5890051,OPERATIONAL,false
New Jejeti RCH,6.47383,-0.65136,6.4738241,-0.6513363,OPERATIONAL,true
Obiri Yeboah Memorial Clinic,6.46878,-0.89202,6.468669299999999,-0.8919102,OPERATIONAL,true
Pankese CHPS,6.50822,-0.84364,6.5059354,-0.8422710999999999,OPERATIONAL,true
Tweapeasi RCH,6.38001,-0.91235,6.380043,-0.9122370000000001,OPERATIONAL,true
Akoasi RCH,6.46572,-0.89217,6.465370099999999,-0.8923312999999999,OPERATIONAL,true
Dr. Yeboah Clinic,6.52032,-0.94599,5.6322711,-0.1522607,OPERATIONAL,false
Nyafoman RCH,6.5434,-0.776,6.5434503,-0.7759210999999999,OPERATIONAL,true
Amoana Paroso Community Clinic,6.51096,-0.9788,6.511,-0.9788,OPERATIONAL,true
Mukyia CHPS,6.06813,-1.05244,6.0688663,-1.0536185,OPERATIONAL,true
Adwafo CHPS,6.19017,-1.05225,6.1911375,-1.0519844,OPERATIONAL,true
Otwereso RCH,6.0154,-1.14785,N/A,N/A,NO DATA,false
Gyaha Community Clinic,6.058217,-0.973683,4.8201947,-2.1703349,OPERATIONAL,false
Anyinase Health Centre,5.994167,-1.052133,5.9942536,-1.0521175,OPERATIONAL,true
Adubease CHPS,6.053033,-1.1652,6.0524232,-1.1670407,OPERATIONAL,true
Ayirebi Health Centre,6.08511,-1.12085,6.085100000000001,-1.1209,OPERATIONAL,true
Adjobue CHPS,5.95915,-1.077867,5.961324299999999,-1.0781257,OPERATIONAL,true
Akokooso RCH,6.14982,-1.05762,6.1498447,-1.0576954,OPERATIONAL,true
Ofoase St. John's Clinic,6.17015,-1.1395,6.170199999999999,-1.1395,OPERATIONAL,true
Holy Horniel Maternity Home,6.16845,-1.14141,6.1528125,-0.0387656,OPERATIONAL,false
Brenase Health Centre,6.18449,-1.14121,6.1844988,-1.1412628,OPERATIONAL,true
Nkwateng CHPS,6.26602,-1.07232,6.259068500000001,-1.0765746,NO DATA,false
Adausena CHPS,6.34855,-1.0531,6.343179699999999,-1.0580266,OPERATIONAL,false
Okaikrom Community Clinic,6.27356,-0.99296,6.2736,-0.993,OPERATIONAL,true
Afosu RCH,6.38689,-0.99946,6.3719175,-0.9969698999999999,NO DATA,false
Ntronang St. Michael's Clinic,6.34166,-1.0784,6.341640099999999,-1.0784232,OPERATIONAL,true
New Abirem Hospital,6.33577,-0.99725,6.3374111,-0.9965145999999999,OPERATIONAL,true
Okoasi Maternity Home,6.46666,-0.88828,6.797479399999999,-1.6493532,OPERATIONAL,false
Achiase Health Centre,5.844417,-1.000667,5.8443692,-1.0006021,OPERATIONAL,true
Owusu Memorial Clinic,5.9269,-0.98291,5.926815599999999,-0.9828707999999999,OPERATIONAL,true
Akotekrom CHPS,5.86641,-1.15476,N/A,N/A,NO DATA,false
Kyeremase RCH,5.76282,-0.764,N/A,N/A,NO DATA,false
St. Theresa Clinic,5.76757,-0.77067,5.5784801,-0.2346731,OPERATIONAL,false
God Lives Clinic,5.768133,-0.767283,5.7681578,-0.7671648,OPERATIONAL,true
Akroso Health Centre,5.7654,-0.76977,5.8443692,-1.0006021,OPERATIONAL,false
Ehyiam RCH,5.83082,-1.09875,N/A,N/A,NO DATA,false
Emmanuel Maternity Home,5.796,-0.79191,N/A,N/A,NO DATA,false
Anamase RCH,5.8776,-0.9055,5.8765639,-1.0777723,NO DATA,false
Akenkenso Community Clinic,5.82455,-1.13002,5.757266,-0.9964573000000001,OPERATIONAL,false
Aprade Health Centre,5.79261,-1.09415,5.792616499999999,-1.0941231,OPERATIONAL,true
Asene RCH,5.9256,-0.9332,5.916666999999999,-0.9333330000000001,NO DATA,false
Essam CHPS,6.017517,-0.977433,5.757266,-0.9964573000000001,OPERATIONAL,false
Ntoaboase Maternity Home,5.940039,-0.83103,5.6332529,-0.2562256,OPERATIONAL,false
Manso CHPS,5.86613,-0.87171,5.4912857,-0.7078703,OPERATIONAL,false
Manso RCH,5.90429,-0.88472,7.946527,-1.023194,OPERATIONAL,false
Atiankama Nkwanta RCH,5.94025,-0.83211,5.9402937,-0.8320539,OPERATIONAL,true
Oda Nkwanta CHPS,5.98137,-1.0152,5.9817471,-1.014745,OPERATIONAL,true
Old Town RCH,5.92312,-0.9953,N/A,N/A,NO DATA,false
STI Clinic,5.92728,-0.98452,5.9275331,-0.9843924,OPERATIONAL,true
Oda RCH,5.98524,-0.98524,5.899551199999999,-1.0262012,OPERATIONAL,false
Akim Oda Hospital,5.92785,-0.98527,5.930019199999999,-0.9806923999999999,OPERATIONAL,false
Oda Paulina Maternity Home,5.9269,-0.99626,N/A,N/A,NO DATA,false
Oda Psychiatric Unit,5.9279,-0.985217,5.9285064,-0.9859840000000001,OPERATIONAL,true
Mawuli Maternity Home,5.92185,-0.98033,N/A,N/A,NO DATA,false
Apoli CHPS,5.94472,-1.15134,5.9439553,-1.15136,OPERATIONAL,true
Catholic Clinic & Maternity Home,5.88958,-1.01654,5.8895441,-1.0163364,OPERATIONAL,true
Apedwa Health Centre,6.135767,-0.4941,6.134942499999999,-0.4952522,OPERATIONAL,true
Asafo Health Centre,6.1095,-0.47282,6.1095,-0.4728,OPERATIONAL,true
SOS Clinic,6.26361,-0.49478,5.5706774,-0.166932,OPERATIONAL,false
Asiakwa Health Centre,6.26179,-0.50206,6.264201799999999,-0.5016556999999999,OPERATIONAL,true
Nightingale Maternity Home,6.2524,-0.41868,N/A,N/A,NO DATA,false
Bonsu Health Centre,6.2827,-0.46385,7.545468899999999,-1.7904196,OPERATIONAL,false
Apapam CHPS,6.148033,-0.596017,6.201664699999999,-0.7156903,OPERATIONAL,false
Kibi RCH,6.16699,-0.55571,6.1669092,-0.5557747,OPERATIONAL,true
Kwasi Komfo CHPS,6.066933,-0.550117,N/A,N/A,NO DATA,false
Amanfrom CHPS,6.10567,-0.51909,6.1935338,-0.5387812,NO DATA,false
Kyebi Governmentt Hospital,6.16775,-0.55446,6.1668622,-0.5550331,OPERATIONAL,true
Bomponso CHPS,6.165933,-0.392917,N/A,N/A,NO DATA,false
Reliance Maternity Home,6.2197,-0.06687,N/A,N/A,NO DATA,false
Willie Kings Maternity Home,6.20097,-0.37285,N/A,N/A,NO DATA,false
Crig Clinic,6.22881,-0.36078,N/A,N/A,NO DATA,false
Kukuruantumi RCH,6.18874,-0.36672,6.1888499,-0.3667658,OPERATIONAL,true
Tafo RCH,6.231033,-0.366433,6.216241,-0.37078,NO DATA,false
Sacred Heart Clinic,6.190667,-0.3679,N/A,N/A,NO DATA,false
Tafo Governmentt Hospital,6.23163,-0.3662,5.6730546,-0.1663821,OPERATIONAL,false
Aboso RCH,6.52186,-0.26805,5.3633935,-1.9477987,NO DATA,false
Ahodwahomasu RCH,6.501983,-0.365083,6.5021534,-0.3648728,OPERATIONAL,true
Begoro RCH,6.38451,-0.37801,6.3916263,-0.3795438,NO DATA,false
Salvation Army Clinic,6.39116,-0.37479,6.3912096,-0.3750129,OPERATIONAL,true
Nkankama CHPS,6.42889,-0.28631,6.4299463,-0.2877004,OPERATIONAL,true
Begoro Hospital,6.39813,-0.36885,6.3980637,-0.3683076,OPERATIONAL,true
Rehabilitation Begoro,6.3811,-0.3749,6.380884099999999,-0.375043,OPERATIONAL,true
Ehiamenkyene CHPS,6.32685,-0.32031,6.344579200000001,-0.4464842,OPERATIONAL,false
Bosuso Health Centre,6.29669,-0.40757,6.2967,-0.4076,OPERATIONAL,true
Dedeso RCH,6.58487,-0.27393,6.584802499999999,-0.2740102,OPERATIONAL,true
Hemang RCH,6.35127,-0.44902,6.3513148,-0.4491754,OPERATIONAL,true
Osino Health Centre,6.3425,-0.48124,6.342719199999999,-0.4810179,OPERATIONAL,true
Dwenease CHPS,6.36889,-0.46974,6.3686639,-0.4701785,OPERATIONAL,true
GCD Hospital,6.03247,-0.80719,6.032471800000001,-0.8072811999999999,OPERATIONAL,true
St. Dominic Hospital,6.04714,-0.79787,6.0355722,-0.8008388,OPERATIONAL,false
Topremang CHPS,6.05531,-0.76602,N/A,N/A,NO DATA,false
Asuom Health Centre,6.277,-0.86879,6.277026999999999,-0.8687465,OPERATIONAL,true
Abamm RCH,6.21278,-0.8006,N/A,N/A,NO DATA,false
Bomso RCH,6.26851,-0.78237,6.2685198,-0.7824474,OPERATIONAL,true
Larbikrom CHPS,6.354933,-0.95565,N/A,N/A,NO DATA,false
Boadua CHPS,6.0531,-0.79554,6.062165999999999,-0.8017812,OPERATIONAL,false
Dwenase RCH,6.09089,-0.696,6.091472599999999,-0.6960493,OPERATIONAL,true
Kade Hospital,6.27345,-0.992983,6.099984099999999,-0.8385178999999999,OPERATIONAL,false
Subimann Clinic,6.12898,-0.85506,6.128999899999999,-0.8551,OPERATIONAL,true
Okumaning CHPS,6.12206,-0.91024,N/A,N/A,NO DATA,false
University Clinic,6.1455,-0.90153,6.1454237,-0.9014738999999998,OPERATIONAL,true
Okyenso CHPS,6.21626,-0.78878,N/A,N/A,NO DATA,false
Otumi RCH,6.22437,-0.91382,6.2244338,-0.9134663,OPERATIONAL,true
GOPDC Clinic,6.16694,-0.94554,6.2668933,-0.9456852,OPERATIONAL,false
Pramkese Health Centre,6.13266,-0.76533,6.1325242,-0.7655446000000001,OPERATIONAL,true
Takrowase Health Centre,6.02534,-0.88505,6.0462475,-0.8608059,OPERATIONAL,false
Salvation Army Clinic,5.99456,-0.92261,5.9943725,-0.9260359999999999,OPERATIONAL,true
Yehowa Behwe Maternity Home,6.16076,-0.66918,N/A,N/A,NO DATA,false
Takyiman RCH,6.16257,-0.66803,6.162850700000001,-0.667903,OPERATIONAL,true
Takyiman Community Clinic,6.16388,-0.66788,6.1639063,-0.6679307,OPERATIONAL,true
Abetifi Presby Health Centre,6.67727,-0.74484,6.6770972,-0.7448249,OPERATIONAL,true
Nkwatia Health Centre,6.62742,-0.73549,6.627432,-0.7353649,OPERATIONAL,true
Abetifi Nkwanta Clinic,6.63743,-0.75899,6.6770972,-0.7448249,OPERATIONAL,false
Aduamoah Community Clinic,6.63735,-0.758667,6.637180600000001,-0.7584732,OPERATIONAL,true
Sabs Hospital,6.555733,-0.780117,6.555665800000001,-0.7801868,OPERATIONAL,true
Atibie Midwifery Training School/Health Assistants Training School,6.5821,-0.73416,6.5819034,-0.7335201,OPERATIONAL,true
Hweehwee Maternity Home,6.71279,-0.91537,5.6066898,-0.2722154,OPERATIONAL,false
Atuobikrom CHPS,6.65979,-0.87424,6.6395008,-0.9623552,NO DATA,false
Awueregya CHPS,6.273417,-0.993,6.6207436,-0.563609,NO DATA,false
Fodoa Clinic,6.595067,-0.893017,6.5949544,-0.8933823,OPERATIONAL,true
Praso Health Centre,6.61469,-0.85921,6.6298644,-0.9150931999999999,OPERATIONAL,false
Ankoma RCH,6.64757,-0.5795,6.6475149,-0.5794591,OPERATIONAL,true
Miaso Maternity Home,6.55225,-0.47854,N/A,N/A,NO DATA,false
Bepong Community Clinic,6.59934,-0.70924,6.599299999999999,-0.7091999999999999,OPERATIONAL,true
Oframanso Maternity Home,6.59981,-0.55891,6.6518894,-0.6654285999999999,OPERATIONAL,false
Asakraka RCH,6.63234,-0.68448,6.6322069,-0.6846084,OPERATIONAL,true
